codigo_articulo,grupo,subgrupo,descripcion,unidad_medida
7105201,71,05,"SEAL, VALVE STEM, EXHAUST (GREEN), MODELO L7044GSI, No PARTE 176450G, WAUKESHA, EQUIPO PRINCIPAL MOTOR",PC
7105202,71,05,"SEAL, SPARK PLUG SLEEVE (NEW), MODELO L7044GSI, No PARTE 211795B, WAUKESHA, EQUIPO PRINCIPAL MOTOR",PC
7105203,71,05,"O-RING, 2.12 ID X 2.38 OD X 0.12 IN, MODELO L7044GSI, No PARTE 304745G, WAUKESHA, EQUIPO PRINCIPAL MOTOR",PC
7105204,71,05,"O-RING, (NEW), 1.62 ID X 1.83 OD X 0.09 IN., MODELO L7044GSI, No PARTE 211830, WAUKESHA, EQUIPO PRINCIPAL MOTOR",PC
7105205,71,05,"SUC VLV, 98CP, CPP, MODELO JGK/4, No PARTE B-10335-HQ, ARIEL, EQUIPO PRINCIPAL COMPRESOR, No SERIE EQUIPO PRINCIPAL F-19943, F-28146",PC
7105206,71,05,"KIT VLV SUC, 98CP, CPP, MODELO JGK/4, No PARTE KB­-10335­HQ, ARIEL, EQUIPO PRINCIPAL COMPRESOR, No SERIE EQUIPO PRINCIPAL F-19943, F-28146.",PC
7105207,71,05,"DIS VLV, 98CP, CPP, MODELO JGK/4, No PARTE B-10336-HN, ARIEL, EQUIPO PRINCIPAL COMPRESOR, No SERIE EQUIPO PRINCIPAL F-19943, F-28146",PC
7105208,71,05,"KIT VLV DIS, 98CP, CPP, MODELO JGK/4, No PARTE KB-10336-HN, ARIEL, EQUIPO PRINCIPAL COMPRESOR, No SERIE EQUIPO PRINCIPAL F-19943, F-28146",PC
7105209,71,05,"SUC VLV, 81CPS, CPP, MODELO JGK/4, No PARTE B-8552-HM, ARIEL, EQUIPO PRINCIPAL COMPRESOR, No SERIE EQUIPO PRINCIPAL F-19943, F-28146",PC
7105210,71,05,"KIT VLV SUC, 81CPS, CPP, MODELO JGK/4, No PARTE KB-8552-HM, ARIEL, EQUIPO PRINCIPAL COMPRESOR, No SERIE EQUIPO PRINCIPAL F-19943, F-28146",PC
7105211,71,05,"DIS VLV, 81CPS,CPP, MODELO JGK/4, No PARTE B-8558-HQ, ARIEL, EQUIPO PRINCIPAL COMPRESOR, No SERIE EQUIPO PRINCIPAL F-19943, F-28146",PC
7105212,71,05,"KIT VLV DIS, 81CPS, CPP, MODELO JGK/4, No PARTE KB-8558-HQ, ARIEL, EQUIPO PRINCIPAL COMPRESOR, No SERIE EQUIPO PRINCIPAL F-19943, F-28146",PC
7105213,71,05,"SELLO MECÁNICO INDUSTRIAL TIPO CARTUCHO DOBLE, CARBONO/CER/ SIC/ TC/ ACERO, MODELO 2080B (SUB-SERIE DE 208), EQUIPO PRINCIPAL BOMBA CENTRÍGUFAS",PC
7105214,71,05,"BANDA V, HULE SINTÉTICO, 7/8"" ANCHO, 17/32"" ALTURA, 202.0"" LARGO, MODELO 90042198, No PARTE C198, GATES, EQUIPO PRINCIPAL MOTOR L7044GSI, CAPACIDAD HI-POWER II",PC
7105215,71,05,"FLANGE COIL, BLUE, MODELO L7044GSI, No PARTE 591018, MARCA ALTRONIC, EQUIPO PRINCIPAL MOTOR WAUKESHA",PC
7105216,71,05,"REBUILD KIT, 2.000 OIL WIPER PACKING, TEFLON 3RWS, MODELO JGK/4, No PARTE B-6470-K, ARIEL, EQUIPO PRINCIPAL COMPRESOR",PC
7105217,71,05,"RBLD KIT, PIST ROD PKG, BTS, 2.000, MODELO JGK/4, No PARTE B-8581-K, ARIEL, EQUIPO PRINCIPAL COMPRESOR",PC
7105218,71,05,"PANEL, ESM DISPLAY, MODELO L7044GSI, SERIE 50350033, No PARTE 214305A, WAUKESHA, EQUIPO PRINCIPAL MOTOR",PC
7105219,71,05,"GASKET, VALVE LIFTER GUIDE, MODELO L4044GSI, No PARTE 153022C, WAUKESHA, EQUIPO PRINCIPAL MOTOR",PC
7105220,71,05,"ROD, PUSH-ASSEMBLY, MODELO L4044GSI, No PARTE A153754U, WAUKESHA, EQUIPO PRINCIPAL MOTOR",PC
7105221,71,05,"ARM, ROCKER-ASSEMBLY, MODELO L4044GSI, No PARTE E211790A, WAUKESHA, EQUIPO PRINCIPAL MOTOR",PC
7105222,71,05,"VALVE, TYPE: 3-WAY, MODELO L7044GSI, No PARTE 211194C, WAUKESHA, EQUIPO PRINCIPAL MOTOR",PC
7105223,71,05,"BATERÍA LTH, ¿PLOMO-ÁCIDO, 18.3 X 25.4 X 17.3 CM, 13.93 KG, MODELO L-58-575, CLARIOS, EQUIPO PRINCIPAL MOTOR, CAPACIDAD 12 VOLTIOS",PC
7105224,71,05,"TRANSDUCER, PRESSURE, OIL, MODELO L7044GSI, No PARTE A740118, WAUKESHA, EQUIPO PRINCIPAL MOTOR",PC
7105225,71,05,"VALVE, LIFTER, MODELO L7044GSI, No PARTE AA46033B, WAUKESHA, EQUIPO PRINCIPAL MOTOR",PC
7105226,71,05,"GUIDE, VALVE LIFTER, MODELO L7044GSI, No PARTE 153003D, WAUKESHA, EQUIPO PRINCIPAL MOTOR",PC
7105227,71,05,"BRIDGE, VALVE-ASSEMBLY, No PARTE A211792C, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105228,71,05,"TURBOCHARGER, MODELO L7044GSI, No PARTE 211896, WAUKESHA, EQUIPO PRINCIPAL MOTOR",PC
7105229,71,05,"REGULATOR, BY-PASS WASTEGATE, No PARTE NP. 295645L, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105230,71,05,"PRESSURE GAUGE, 3000 PSI, REPLACEMENT SET, BACK MOUNT, 3/8 TUBE, No PARTE A-17256-A, ARIEL, EQUIPO PRINCIPAL COMPRESOR JGK/4",PC
7105231,71,05,"RUPTURE DISC, 3250 PSIG, PURPLE, No PARTE A-0124, ARIEL, EQUIPO PRINCIPAL COMPRESOR JGK/4",PC
7105232,71,05,"OVERHAUL TUNE-UP KIT, No PARTE 495128, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105233,71,05,"STARTER, AIR, No PARTE 214148A., WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105234,71,05,"THERMISTOR, OIL, WATER, INTMANFOLD, No PARTE A740120, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105235,71,05,"ASM, TRANSDUCER PRESSURE OIL 0-150 PSIA, No PARTE A740125, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105236,71,05,"PICKUP ASM, MAGNETIC, No PARTE A295844F, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105237,71,05,"BELT SET (2), WATER PUMP, 88 x 65.5, No PARTE A209617, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105238,71,05,"BELT SET (2), VHP, GSI/GL, ALTENATOR, No PARTE A199868B, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105239,71,05,"BELT SET WATER PUMP AUX, No PARTE A199868, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105240,71,05,"BANDA V, CAUCHO, 5/8"" ANCHO, 7/16"" ALTURA, 91"" LARGO, MODELO ¿B88/5L910, No PARTE S-VB-B88, D&D POWERDRIVE, EQUIPO PRINCIPAL MOTOR L7044GSI, No SERIE EQUIPO PRINCIPAL MC-09, 10, 12.",PC
7105241,71,05,"O-RING, OIL PAN DOOR / O-RING, No PARTE 153121A, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105242,71,05,"PILA 6V, LITIO, MODELO CR-P2, PANASONIC, EQUIPO PRINCIPAL MOTOR L7044GSI PANEL DE CONTROL, CAPACIDAD 850 mAh.",PC
7105243,71,05,"CABLE ASSEMBLY, 20 PULGADAS, No PARTE 593027-20, ALTRONIC, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105244,71,05,"KIT, LINER, SINGLE, No PARTE G-932-282, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105245,71,05,"RING, PACK, CYLINDER LINER (UPPER AND MIDDLE GROOVES), No PARTE 119397G, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105246,71,05,"RING, PACKING, CYLINDER LINER, SILICONE RUBBER (LOWER GROOVE), No PARTE 119397E, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105247,71,05,"FILTRO DE ACEITE, No PARTE P550518, DONALDSON COMPANY, EQUIPO PRINCIPAL GENERADORES",PC
7105248,71,05,"FILTRO DE AIRE, No PARTE 33500774-3, PSI, EQUIPO PRINCIPAL GENERADORES",PC
7105249,71,05,"SPIN-ON PARTICULADO, METAL, No PARTE F1810PM0, FILL.RITE, CAPACIDAD DE FLUJO 18 GPM",PC
7105250,71,05,"FILTRO DE AIRE, No PARTE ECB085001, DONALDSON, EQUIPO PRINCIPAL GENERADORES",PC
7105251,71,05,"FILTRO DE AIRE, No PARTE B105006, DONALDSON, EQUIPO PRINCIPAL GENERADORES",PC
7105252,71,05,"FILTRO DE ACEITE, No PARTE C-38090, SAKURA FILTER, EQUIPO PRINCIPAL GENERADORES",PC
7105253,71,05,"FILTRO DE ACEITE, FLUJO PLENO ENROSCABLE, No PARTE P551670, DONALDSON, EQUIPO PRINCIPAL GENERADORES",PC
7105254,71,05,"FILTRO DE AIRE, No PARTE C 30 1353, MANN-FILTER",PC
7105255,71,05,"FILTRO DE AIRE, No PARTE P532502, DONALDSON, EQUIPO PRINCIPAL MOTOBOMBA TRIPLEX",PC
7105256,71,05,"FILTRO DE AIRE, No PARTE P532501, DONALDSON, EQUIPO PRINCIPAL MOTOBOMBA TRIPLEX",PC
7105257,71,05,"FILTRO DE AIRE, No PARTE P554005, DONALDSON, EQUIPO PRINCIPAL MOTOBOMBA TRIPLEX",PC
7105258,71,05,"FILTRO DE AIRE, CARBÓN STEEL, No PARTE 6I-2499, CAT, EQUIPO PRINCIPAL MOTOBOMBA TRIPLEX",PC
7105259,71,05,"FILTRO DE AIRE, POLYURETHANE PLASTIC, CARBÓN STEEL, No PARTE 6I-2500, CAT, EQUIPO PRINCIPAL MOTOBOMBA TRIPLEX",PC
7105260,71,05,"XHD, MED, DI, 131#, K:T ELP - 131.8 LBS, No PARTE D-7944, ARIEL, EQUIPO PRINCIPAL COMPRESOR JGK/4, No SERIE EQUIPO PRINCIPAL F-25890",PC
7105261,71,05,"BUSHING, BZ, XHD, EKT ELP, No PARTE D-7944, ARIEL, EQUIPO PRINCIPAL COMPRESOR JGK/4, No SERIE EQUIPO PRINCIPAL F-25890",PC
7105262,71,05,"INDUCTION MOTOR TEFC, EXPLOSION PROOF, FRAME 449TS, MODELO XP3002, No PARTE XP3002, TECO-WESTINGHOUSE, CAPACIDAD 300 HP, 460 V, 325 A, 3600 RPM, SERVICE FACTOR 1.15, INS CLASS F.",PC
7105263,71,05,"REGULATOR, WASTEGATE BYPASS, No PARTE 295645L, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105264,71,05,"TURBOCHARGER, No PARTE 211896, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105265,71,05,"COIL, IGNITION, No PARTE 69694G, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105266,71,05,"HARNESS, IGNITION COIL, No PARTE A740746, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105267,71,05,"SPARK PLUG, IRIDIUM / PLATINUM, M18 X 1.5, No PARTE FB77WPCC, CHAMPION, EQUIPO PRINCIPAL MOTOR L7044GSI, CAPACIDAD 3 KO A 10 KO",PC
7105268,71,05,"PUMP, WATER ASSEMBY, No PARTE E302060C, WAUKESHA, EQUIPO PRINCIPAL GENERADOR DE GAS",PC
7105269,71,05,"WATER PUMP REPAIR KIT FOR PUMPS P/N A303060C, No PARTE G-960-300, WAUKESHA, EQUIPO PRINCIPAL GENERADOR DE GAS",PC
7105270,71,05,"PICK-UP DE MOTOGENERADOR, ELECTRICO, No PARTE 0D2244M, GENERAC, EQUIPO PRINCIPAL GENERAC, CAPACIDAD 700 a 1000 Ohm.",PC
7105271,71,05,"BANDA SERPENTINA MICRO-V ( 6 CANALES), EPDM CON CORDON DE POLIESTER, 13/16"" X 71-1/2"", MODELO K06710, No PARTE 6PL1002, EQUIPO PRINCIPAL MOTOGENERADOR",PC
7105272,71,05,"COUPLING, V-BAND, No PARTE 163721B, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105273,71,05,"SPACER, .41X.75X1.62 LG., No PARTE 209155C, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105274,71,05,"RING, PISTON, COMPRESSION (TOP GROOVE), No PARTE 10005L, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105275,71,05,"RING, PISTON, SCRAPER COMPRESSION (SECOND GROOVE), No PARTE 202205C, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105276,71,05,"RING, PISTON OIL CONTROL, No PARTE 202005G, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105277,71,05,"BREATHER, OIL, No PARTE 161541F, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105278,71,05,"FILTER, FOAM, No PARTE 489113, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105279,71,05,"HEAD, CYLINDER-ASSEMBLY, No PARTE CA205002F, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105280,71,05,"ACTUATOR ASSEMBLY, GAS REGULATOR, No PARTE AA740502D, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105281,71,05,"GOVERNOR, HEINZMANN 2080, No PARTE 214046, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105282,71,05,"COVER, VALVE, No PARTE 204339, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105283,71,05,"STUD, 5/16"" X 1.44, No PARTE 39025, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105284,71,05,"WASHER, LOCK, No PARTE 21538, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105285,71,05,"NUT, HEX, 5/16""-20, No PARTE 21186, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105286,71,05,"FILTER, AIR CLEANER, No PARTE 214275A, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105287,71,05,"CONNECTION, HUMP HOSE, 5-1/2"" ID X 6"", No PARTE 209933A, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105288,71,05,"GASKET, OIL PUMP, No PARTE 153061B, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105289,71,05,"GASKET, BYPASS ELBOW, No PARTE 167409A, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105290,71,05,"COUPLING, FLEXMASTER BULKHEAD, 2"" PIPE, No PARTE 208706E, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105291,71,05,"EXTENSION ASM. SPARK PLUG, No PARTE A211797R, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105292,71,05,"GASKET, VALVE LIFTER HOUSING COVER, No PARTE 153020B, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105293,71,05,"GASKET, VALVE LIFTER HOUSING, SET OF SIDE AND REAR GASKETS, No PARTE 163213A, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105294,71,05,"GASKET, OIL SEAL RETAINER TO CRANKCASE, No PARTE 153024, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105295,71,05,"GASKET, VALVE LIFTER GUIDE, No PARTE 153022D, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105296,71,05,"O-RING, 1.25"" X 1.50"" X 0.12"", LIFTER, No PARTE 211196, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105297,71,05,"BEARING, CAMSHAFT, CENTER, INTERMEDIATE AND REAR (UPPER AND LOWER), No PARTE 200050, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105298,71,05,"RING, THRUST, No PARTE 153032, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105299,71,05,"BEARING, CAMSHAFT, FRONT (UPPER AND LOWER), No PARTE 200027, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105300,71,05,"GASKET, WATER PUMP COVER, No PARTE 159580, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105301,71,05,"GASKET, WATER PUMP COVER TO GEAR COVER, No PARTE 153092A, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105302,71,05,"O-RING, SQUARE, No PARTE 176883D, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105303,71,05,"GASKET, CRANKCASE WATER INLET FLANGE, No PARTE 153139C, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105304,71,05,"GASKET, WATER PUMP INLET, No PARTE 214307, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105305,71,05,"GASKET, GEAR HOUSING, No PARTE 163212D, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105306,71,05,"GASKET, GEAR COVER, COMPLETE, No PARTE 163211D, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105307,71,05,"SEAL, OIL PAN, No PARTE 166192K, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105308,71,05,"GASKET, INTERCOOLER INLET/OUTLET, No PARTE 169874B, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105309,71,05,"PIPE, 1-1/4"" X 2"", No PARTE 63602A, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105310,71,05,"PIPE, 1-1/4"" X 1-5/8"", No PARTE 63602, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105311,71,05,"PIPE, 1-1/4"" X 4"", No PARTE 100919Q, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105312,71,05,"PIPE, 1-1/4"" X 2-1/4"", No PARTE 168934B, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105313,71,05,"PIPE, 1-1/4"" X 5-1/2"", No PARTE 100919B, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105314,71,05,"PIPE, 1-1/4"" X 9-3/4"", No PARTE 164004D, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105315,71,05,"REBUILD KIT, VVCP, V PACKING STYLE, KIT POCKET 6 3/4, No PARTE U-0023-K, ARIEL, EQUIPO PRINCIPAL COMPRESOR JGK/4",PC
7105316,71,05,"CAMSHAFT ASSEMBLY, No PARTE AA204923E, WAUKESHA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105317,71,05,"FILTRO DE AIRE, 96X642X491 MM, No PARTE A-49410, SAKURA, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105318,71,05,"FILTRO DE AIRE, 641.3X489X95.3, No PARTE PA5454, BALDWIN, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105319,71,05,"ANNUNCIATOR SYSTEM  (DISPLAY), No PARTE DE-3000 OI 5-20, ALTRONIC, EQUIPO PRINCIPAL MOTOR L7044GSI",PC
7105320,71,05,"MARCHA PG260G CW 12D FORD, ELECTRICO, MECANICO, No PARTE 2795101, DELCO / VALUE, EQUIPO PRINCIPAL GENERAC, CAPACIDAD 1.4 KW, 12V",PC
7105321,71,05,"IMPULSOR DE MARCHA PMGR TRITON1082 CW 12D 6 ESTRIAS, ELECTRICO, MECANICO, SERIE PG260G, No PARTE 2302601, DELCO / VALUE, EQUIPO PRINCIPAL GENERAC",PC
7105322,71,05,"ALTERNADOR NIPPONDENSO, ELECTRICO, MECANICO, No PARTE 0094300, CARDIC, EQUIPO PRINCIPAL GENERAC, CAPACIDAD 40amperes, 12Volts",PC
7105323,71,05,"TENSOR HIDRAULICO, HIDRAULICO, No PARTE 4KAR-2022, 4KAR, EQUIPO PRINCIPAL GENERAC, CAPACIDAD 3,08 LBS",PC
7105324,71,05,"TENSOR HIDRAULICO, HIDRAULICO, No PARTE 85007, DAYCO, EQUIPO PRINCIPAL GENERAC, CAPACIDAD 3.08 LBS",PC
7105325,71,05,"SELLO DE VALVULA, HIDRAULICO, 5.2 X 10 X 10.8 MM, MODELO SV-123-VT SS-8252-1V, No PARTE SS-5244-V-16, FRACO, EQUIPO PRINCIPAL GENERAC",PC
7105326,71,05,"FUSIBLE MODERNO, ELECTRICO, No PARTE 2046600, ELECTREY, EQUIPO PRINCIPAL GENERAC, CAPACIDAD 7.5 AMP",PC
7105327,71,05,"SELLO DE LATON, MECANICO, 35 MM, No PARTE CL-35, LODI, EQUIPO PRINCIPAL GENERAC",PC
7105328,71,05,"SELLO DE LATON, MECANICO, 40 MM, No PARTE CL-40, LODI, EQUIPO PRINCIPAL GENERAC",PC
7105329,71,05,"BATERIA LTH, ELECTRICO, 17.4 CMSX 24.1 CMSX 17.5 CMS, MODELO L-42-400, No PARTE L-42, LTH, EQUIPO PRINCIPAL GENERAC, CAPACIDAD 12V, 400A",PC
7105330,71,05,"TAPA ENGRANE PLANETARIO 43D, MECANICO, ELECTRICO, 49MM, No PARTE 76-1876-1, WAI, EQUIPO PRINCIPAL GENERAC",PC
7105331,71,05,"BUJE ARMADURA LADO TAPA, ELECTRICO, DIAMETRO INTERIOR 10.08MM, DIAMETRO EXTERIOR 12.75MM, No PARTE 62-1306, EQUIPO PRINCIPAL GENERAC",PC
7105332,71,05,"PORTA CEPILLOS, ELECTRICO, No PARTE 3072500, VALUE, EQUIPO PRINCIPAL GENERAC, CAPACIDAD 12V, 80AMP",PC
7105333,71,05,"FLECHA DE ENGRANE 12 ESTRIAS, ELECTRICO, MECANCO, No PARTE 761894, DELCO, EQUIPO PRINCIPAL GENERAC",PC
7105334,71,05,"SEGURO DE ARMADURA DE MARCHA, MECANICO, No PARTE 761800, DELCO, EQUIPO PRINCIPAL GENERAL",PC
7105335,71,05,"CUERPO DE ACELERACION ELECTRONICO, ALUMINIO, 60 MM, MODELO DBW CON DOBLE POTENCIOMETRO, No PARTE E1312300, BOSCH, EQUIPO PRINCIPAL MOTOBOMBA, No SERIE EQUIPO PRINCIPAL JTP-265",PC
7105336,71,05,"SENSOR DE OXIGENO 12 V, No PARTE 310-5794, CATERPILLAR, EQUIPO PRINCIPAL MOTOBOMBA, No SERIE EQUIPO PRINCIPAL JTP-265",PC
7105337,71,05,"MOTOR DE ARRANQUE, SERIE CAT 3306, No PARTE 207-1545, CATERPILLAR, EQUIPO PRINCIPAL MOTOBOMBA, No SERIE EQUIPO PRINCIPAL JTP-265",PC
7105338,71,05,"ALTERNADOR DE GENERACION ELECTRICA,, SERIE CAT 3304,, No PARTE 6N-9294, CATERPILLAR, EQUIPO PRINCIPAL MOTOBOMBA, No SERIE EQUIPO PRINCIPAL JTP-265",PC
7105339,71,05,"JUEGO DE CARBONES, ELECTRICO, MODELO 194982-7, SERIE CB-124, No PARTE 1600 / 9045B, MAKITA, EQUIPO PRINCIPAL GENERAC, 1 PAR",PC
7105340,71,05,"TENSOR HIDRAULICO, HIDRAULICO, No PARTE RT-114002, KEEP ON GREEN, EQUIPO PRINCIPAL GENERAC, CAPACIDAD 3.08LBS",PC
7105341,71,05,"BOMBA DE AGUA, MECANICO, No PARTE BA-754, SHARK, EQUIPO PRINCIPAL GENERAC",PC
7105342,71,05,"EMPPAQUE DE CABEZA DE  MOTOR, MECANICO, 30 X 15 X 5 CM, No PARTE HGX-5540312-GF, FRACO, EQUIPO PRINCIPAL GENERAC",PC
7105343,71,05,"EMPAQUE DE PUNTERIAS 16 VALVULAS 4 CIL, MECANICO, No PARTE VS3251R, DC GASKETS, EQUIPO PRINCIPAL GENERAC",PC
7105344,71,05,"RETEN DE ARBOL DE LEVAS, MECANICO, INT. 1.378"" EXT. 1.982"", No PARTE 3771, NATIONAL, EQUIPO PRINCIPAL GENERAC",PC
7105345,71,05,"KIT DE RECESION DE VALVULAS, MODELO 495331, WAUKESHA",PC
7105346,71,05,"VALVULA PCV, MECANICO, 38 X 30X 74MM, No PARTE V243, GENERICO, EQUIPO PRINCIPAL GENERAC, CONEXCION DE EMPUJE, PARA USAR EN MANGUERAS DE 7/16"" & 5/8""",PC
7105347,71,05,"BANDA DE BOMBA DE ACEITE, MECANICO, 520 X 13 MM, No PARTE T168, GATES, EQUIPO PRINCIPAL GENERAC, CON 65 DIENTES",PC
7105348,71,05,"BANDA DE TIEMPO, MECANICO, 1181 X 29 MM, No PARTE T230, GATES, EQUIPO PRINCIPAL GENERIC, CON 124 DIENTES",PC
7105349,71,05,"POLEA TENSORA DE DISTRIBUCION, MECANICA, 60MM EXT. 10MM INT., No PARTE KR-137082T, KEEP ON GREEN, EQUIPO PRINCIPAL GENERAC",PC
7105350,71,05,"POLEA LOCA, MECANICO, OD:60MM HT:32MM ID:27MM, No PARTE 4KAR-1108, 4KAR, EQUIPO PRINCIPAL GENERAC",PC
7105351,71,05,"POLEA TENSAORA, MECANICO, OD:55MM HT:19MM ID:9MM, No PARTE 4KAR-1107, 4KAR, EQUIPO PRINCIPAL GENERAC",PC
7105352,71,05,"POLEA TENSORA, MECANICO, OD:60MM HT:32MM ID:10MM, No PARTE 4KAR-1121, 4KAR, EQUIPO PRINCIPAL GENERAC",PC
7105353,71,05,"ARBOL DE LEVAS, MECANICO, No PARTE 0G10080187, GENERAC, EQUIPO PRINCIPAL GENERAC, ES EL CONJUNTO COMPLETO",PC
7105354,71,05,"PANEL DE CONTROL, ELECTRICO, 6 7/8 X 11 X 27/8 "", MODELO NEXUS CONTROLLER, No PARTE 0G10080187, GENERAC, EQUIPO PRINCIPAL GENERAC, CAPACIDAD 5.29LBS",PC
7105355,71,05,"JUEGO DE CABLES DE BUJIA, ELECTRICO, GROSOR DE 7MM, No PARTE 4696, FEDERAL PARTS, EQUIPO PRINCIPAL GENERAC, CABLE 1.-19"". CABLE 2.-22"" CABLE 3.- 27"" CABLE 4.- 32""",PC
7105356,71,05,"COPLE OMEGA, EXTERIOR 11”  LARGO 8 7/8”  MAZA 6”, MODELO E50, REXNORD, EQUIPO PRINCIPAL COOLER MOTOR L7044GSI, ACOPLAMIENTO COMPLETO OMEGA, INCLUYE  MAZAS NO. 50 SHRB Y E50 ELEMENTO ELASTOMERICO FLEXIBLE NARANJA CON KIT DE TORNILLOS.",PC
7105357,71,05,"FILTRO DE ACEITE, DIAMETRO EXTERIOR 108 MM X LONGITUD 262 MM, No PARTE P554004, DONALDSON, EQUIPO PRINCIPAL COMPRESOR ARIEL JGK/4, CAPACIDAD 40 MICRÓN",PC
7105358,71,05,"POLEA TENSORA DE DISTRIBUCION, MECANICO, 2.61"" EXT., No PARTE 95194, DYNAGEAR, EQUIPO PRINCIPAL GENERAC, DIAMETRO DE ORIFICIO DE: 0.41""",PC
7105359,71,05,"POLEA DE CIGUEÑAL, MECANICO, 25.018MM INT. 135MM EXT, No PARTE 594-197, DORMAN, EQUIPO PRINCIPAL GENERAC",PC
